,judges_last_name,judges_first_name,law school,grad year,elect,military,ADA,APD,Prof,female,CC,SC-AJ,SC,SC-AJ & SC,start year,nycourts,ballotpedia,1976,1980,1981,1984,1985,1986,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,retired,arrested,lost-reelection,died,left,appointed-to-other-depart,contested
629,            weinberg ,,georgewashington,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,                west ,,unknown,,,,,,,,,,,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,              wetzel ,,nyu,1965,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1994,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
632,              whalen ,,buffalo,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
633,               white ,,brooklyn,1969,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1988,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,              whiten ,,nyu,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,            whittner ,,bostoncollege,1972,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1998,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,             wiggins ,,albany,1974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2005,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
637,               wiley ,,wisconsin,1986,,,,,,0.0,0.0,1.0,0.0,0.0,2004,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,             winslow ,,albany,1986,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2008,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,              wisner ,,unknown,,,,,,,,,,,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,              witner ,,unknown,,,,,,,,,,,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,             wittner ,,bostonc,1972,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1998,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,            wolfgang ,,nyu,1964,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1978,1.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,                wong ,,nyu,1977,,,,,,0.0,0.0,1.0,0.0,0.0,1999,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,                wood ,,nyu,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,             worrell ,,unknown,,,,,,,,,,,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,               wylie ,,wisconsin,,,,,,,0.0,0.0,1.0,0.0,0.0,2004,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,             yacknin ,,cornell,1977,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2002,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
650,               yates ,,unknown,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1998,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
651,            yearwood ,,bostonu,1986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,            zambelli ,,pace,1979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1997,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,               zayas ,,columbia,1988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,           zuckerman ,,bostonu,1982,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2012,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,             zweibel ,,nyu,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2001,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,               adler ,harold,syracuse,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,adler,lester,brooklyn,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,             barrett ,daniel,albany,1978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2010,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,barrett,steven,harvard,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1985,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,               braun ,evelyn,st.johns,1978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1993,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,braun ,richard,brooklyn,1975,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1997,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,            douglas,dena,st.johns,1991,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2007,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,douglas,laura,pittsburgh,1982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1998,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,              guzman ,raymond,loyola,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2004,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,guzman,wilma,st.johns,1985,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2005,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,          harrington ,patricia,st.johns,1977,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,harrington,William,georgewashington,1989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2002,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,               henry ,jennifer,touro,1993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,henry,patricia,brooklyn,1979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2003,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,                king ,daniel,albany,1992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,king,kathy,buffalo,1988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,              martin ,daniel,buffalo,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,martin,la tia,rutgers,1979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1999,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,martin,larry,buffalo,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1994,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,             mcgrath ,kevin,fordham,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,mcgrath,patrick,albany,1978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2003,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
407,             mcguire ,michael,pace,2001,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2010,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,mcguire,william,st.johns,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,              miller ,,unknown,,,,,,,,,,,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,              mulroy ,martha,syracuse,1988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2007,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,mulroy,robert,fordham,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,               quinn ,christopher,albany,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1999,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,quinn,james,washburn,1983,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,              reilly ,david,st.johns,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,reilly,margaret,st.johns,1988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2011,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,reilly,vincent,albany,1964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1999,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,rogers,durin,clevelandmarshall,1994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,              rogers ,mark,hofstra,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,              rooney ,james,st.johns,1980,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2000,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529,rooney,stephen,albany,1976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,            schwartz ,barry,st.johns,1972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
554,schwartz,robert,buffalo,1986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,             solomon ,charles,brooklyn,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,solomon,martin,nyu,1976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2003,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,              walker ,edgar,columbia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
618,walker,sam,howard,1982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2002,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,walker,timothy,toledo,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,               walsh ,gretchen,fordham,1987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,walsh,margaret,brooklyn,1991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2012,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,walsh,thomas,st.johns,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,                ward ,laura,fordham,1978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2000,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,ward,dennis,buffalo,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2015,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,            williams ,betty,nyu,1984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2014,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,williams,donald,albany,1978,,,,,,0.0,1.0,0.0,0.0,0.0,2009,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,               young ,debra,albany,1998,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2013,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,young,kevin,syracuse,1978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
